Start,Peak,Stop,Trough,Max_Envelope_Amp,Duration_ms,Spike Times (s),Cluster IDs,Unique_Cluster_IDs,Sorted_Cluster_IDs
403.9208,403.9272,403.9572,403.9272,4.843319416046143,36.4,"[403.9215, 403.9216333333333, 403.9219, 403.92216666666667, 403.9233, 403.9238, 403.9243666666667, 403.9247, 403.9254, 403.9257666666667, 403.9261666666667, 403.9263, 403.92676666666665, 403.9268666666667, 403.9270333333333, 403.92713333333336, 403.9279, 403.9286, 403.9289, 403.92943333333335, 403.92996666666664, 403.9300333333333, 403.9302333333333, 403.93033333333335, 403.93036666666666, 403.9309, 403.93106666666665, 403.93146666666667, 403.93196666666665, 403.932, 403.9320333333333, 403.9326, 403.93283333333335, 403.93313333333333, 403.9334333333333, 403.93376666666666, 403.9347, 403.9347, 403.9347333333333, 403.9351, 403.9357, 403.9366, 403.9367, 403.93696666666665, 403.93696666666665, 403.93713333333335, 403.93713333333335, 403.9376, 403.9379, 403.9379333333333, 403.93856666666665, 403.9386666666667, 403.93873333333335, 403.93873333333335, 403.93896666666666, 403.93913333333336, 403.93923333333333, 403.9393333333333, 403.93943333333334, 403.93946666666665, 403.9395333333333, 403.93986666666666, 403.9402333333333, 403.9405, 403.9406333333333, 403.9409, 403.9411333333333, 403.9412, 403.94123333333334, 403.9414, 403.9419, 403.94216666666665, 403.9423, 403.9429666666667, 403.94306666666665, 403.9433333333333, 403.94353333333333, 403.94466666666665, 403.9447333333333, 403.94533333333334, 403.94556666666665, 403.94576666666666, 403.9461333333333, 403.94616666666667, 403.9465333333333, 403.9467, 403.9472, 403.94736666666665, 403.9479333333333, 403.9482, 403.94843333333336, 403.9486333333333, 403.94873333333334, 403.9488, 403.9488333333333, 403.94893333333334, 403.94936666666666, 403.9494, 403.9499, 403.9499333333333, 403.95033333333333, 403.95056666666665, 403.95163333333335, 403.95183333333335, 403.9526333333333, 403.954, 403.95476666666667, 403.9556333333333, 403.9560333333333]","[170, 119, 102, 3, 85, 228, 145, 16, 60, 69, 3, 67, 119, 85, 212, 101, 0, 190, 98, 85, 13, 16, 69, 188, 63, 60, 39, 102, 67, 117, 196, 190, 85, 101, 3, 19, 216, 16, 3, 11, 152, 85, 39, 108, 236, 69, 188, 92, 212, 40, 233, 60, 16, 150, 173, 67, 108, 63, 94, 92, 108, 233, 41, 55, 39, 40, 145, 3, 85, 216, 224, 102, 196, 55, 11, 3, 93, 60, 16, 85, 67, 190, 69, 63, 96, 119, 16, 123, 10, 150, 67, 39, 60, 236, 216, 196, 13, 190, 174, 3, 107, 196, 228, 13, 60, 85, 67, 16, 85]","[170, 119, 102, 3, 85, 228, 145, 16, 60, 69, 67, 212, 101, 0, 190, 98, 13, 188, 63, 39, 117, 196, 19, 216, 11, 152, 108, 236, 92, 40, 233, 150, 173, 94, 41, 55, 224, 93, 96, 123, 10, 174, 107]","[0, 3, 10, 11, 13, 16, 19, 39, 40, 41, 55, 60, 63, 67, 69, 85, 92, 93, 94, 96, 98, 101, 102, 107, 108, 117, 119, 123, 145, 150, 152, 170, 173, 174, 188, 190, 196, 212, 216, 224, 228, 233, 236]"
414.4404,414.4696,414.4768,414.4696,3.375198602676392,36.4,"[414.4406333333333, 414.4454, 414.4457, 414.44573333333335, 414.44606666666664, 414.4483, 414.45253333333335, 414.4526, 414.45283333333333, 414.4537666666667, 414.4569666666667, 414.4582, 414.4583666666667, 414.4587333333333, 414.4592333333333, 414.4592666666667, 414.45973333333336, 414.4606333333333, 414.4614, 414.4619666666667, 414.46226666666666, 414.4632, 414.46416666666664, 414.4655, 414.4656, 414.4659, 414.466, 414.46613333333335, 414.4669, 414.46706666666665, 414.46743333333336, 414.4680333333333, 414.4684, 414.4685666666667, 414.4707666666667, 414.47176666666667, 414.47183333333334, 414.47356666666667, 414.4736, 414.47453333333334, 414.4749, 414.475, 414.4757, 414.4762666666667]","[196, 197, 103, 67, 173, 60, 13, 67, 85, 60, 103, 106, 40, 3, 85, 191, 60, 54, 117, 0, 67, 170, 3, 55, 85, 216, 39, 69, 106, 196, 60, 103, 5, 67, 153, 85, 110, 16, 39, 212, 3, 196, 85, 67]","[196, 197, 103, 67, 173, 60, 13, 85, 106, 40, 3, 191, 54, 117, 0, 170, 55, 216, 39, 69, 5, 153, 110, 16, 212]","[0, 3, 5, 13, 16, 39, 40, 54, 55, 60, 67, 69, 85, 103, 106, 110, 117, 153, 170, 173, 191, 196, 197, 212, 216]"
415.594,415.6036,415.628,415.6036,5.847684383392334,34.0,"[415.59403333333336, 415.5942333333333, 415.5944, 415.5944, 415.5944333333333, 415.59476666666666, 415.5949, 415.595, 415.5955333333333, 415.5955666666667, 415.59583333333336, 415.5960333333333, 415.5971666666667, 415.59976666666665, 415.5998333333333, 415.60003333333333, 415.60093333333333, 415.6012666666667, 415.6012666666667, 415.6018, 415.60183333333333, 415.60206666666664, 415.60383333333334, 415.6046, 415.6054, 415.60616666666664, 415.60656666666665, 415.6066333333333, 415.60703333333333, 415.60706666666664, 415.6071, 415.6073666666667, 415.6077666666667, 415.60796666666664, 415.6080333333333, 415.6093666666667, 415.60946666666666, 415.6107666666667, 415.61083333333335, 415.61293333333333, 415.6135, 415.6154, 415.6159666666667, 415.61643333333336, 415.61693333333335, 415.6176, 415.61763333333334, 415.6202666666667, 415.62063333333333, 415.6217, 415.623, 415.6234666666667, 415.62753333333336]","[16, 117, 101, 236, 13, 67, 80, 132, 40, 226, 38, 64, 13, 179, 7, 39, 85, 64, 107, 107, 38, 10, 60, 5, 174, 96, 85, 201, 54, 117, 70, 113, 16, 132, 233, 109, 94, 179, 60, 67, 5, 85, 39, 5, 11, 39, 52, 85, 170, 67, 3, 63, 174]","[16, 117, 101, 236, 13, 67, 80, 132, 40, 226, 38, 64, 179, 7, 39, 85, 107, 10, 60, 5, 174, 96, 201, 54, 70, 113, 233, 109, 94, 11, 52, 170, 3, 63]","[3, 5, 7, 10, 11, 13, 16, 38, 39, 40, 52, 54, 60, 63, 64, 67, 70, 80, 85, 94, 96, 101, 107, 109, 113, 117, 132, 170, 174, 179, 201, 226, 233, 236]"
447.62,447.6532,447.6616,447.6532,4.907128810882568,41.6,"[447.6205, 447.6211666666667, 447.6211666666667, 447.62153333333333, 447.6221, 447.6223, 447.6224, 447.6235, 447.6235, 447.6236, 447.62416666666667, 447.62463333333335, 447.6249666666667, 447.6281666666667, 447.62846666666667, 447.62853333333334, 447.62893333333335, 447.6297333333333, 447.631, 447.6316, 447.6338666666667, 447.6353, 447.6358666666667, 447.636, 447.6361, 447.6361333333333, 447.63626666666664, 447.63713333333334, 447.63963333333334, 447.6401333333333, 447.6457, 447.6460333333333, 447.64613333333335, 447.6474666666667, 447.6483333333333, 447.6485666666667, 447.6494333333333, 447.65006666666665, 447.6503333333333, 447.6512666666667, 447.6524333333333, 447.6544333333333, 447.65483333333333, 447.6557, 447.65596666666664, 447.656, 447.6564, 447.65653333333336, 447.65723333333335, 447.6573, 447.6585333333333, 447.6589333333333, 447.6593, 447.6610333333333, 447.66116666666665, 447.6616, 447.6616]","[132, 5, 63, 16, 101, 101, 119, 67, 102, 85, 10, 220, 60, 81, 67, 220, 85, 16, 5, 56, 67, 220, 16, 60, 117, 85, 19, 10, 63, 40, 67, 85, 16, 236, 13, 63, 38, 16, 13, 60, 85, 67, 0, 16, 63, 11, 233, 106, 70, 66, 55, 60, 16, 85, 94, 63, 122]","[132, 5, 63, 16, 101, 119, 67, 102, 85, 10, 220, 60, 81, 56, 117, 19, 40, 236, 13, 38, 0, 11, 233, 106, 70, 66, 55, 94, 122]","[0, 5, 10, 11, 13, 16, 19, 38, 40, 55, 56, 60, 63, 66, 67, 70, 81, 85, 94, 101, 102, 106, 117, 119, 122, 132, 220, 233, 236]"
460.182,460.2236,460.2404,460.2236,8.646173477172852,58.4,"[460.1834333333333, 460.1834666666667, 460.1835, 460.1838333333333, 460.1838333333333, 460.1845, 460.18573333333336, 460.1893333333333, 460.19036666666665, 460.1906666666667, 460.1909, 460.192, 460.192, 460.19326666666666, 460.1942, 460.1945666666667, 460.19486666666666, 460.1952, 460.1955, 460.196, 460.1986333333333, 460.1992333333333, 460.19956666666667, 460.20056666666665, 460.2008, 460.2008, 460.2010333333333, 460.2015666666667, 460.2033, 460.2042666666667, 460.2066, 460.2069333333333, 460.20703333333336, 460.20753333333334, 460.2078, 460.2079, 460.2087333333333, 460.2090666666667, 460.21066666666667, 460.2112666666667, 460.2121333333333, 460.2125, 460.2126, 460.2128, 460.2128333333333, 460.2132, 460.2134, 460.21346666666665, 460.2149, 460.2154, 460.21546666666666, 460.2155, 460.2168, 460.2171, 460.2176, 460.2182, 460.21836666666667, 460.2185, 460.21926666666667, 460.21933333333334, 460.2194333333333, 460.2194666666667, 460.2196333333333, 460.2198, 460.2198666666667, 460.2206, 460.2209, 460.22206666666665, 460.2225666666667, 460.2228, 460.2231, 460.22386666666665, 460.22406666666666, 460.2243, 460.2244333333333, 460.22473333333335, 460.22476666666665, 460.2250666666667, 460.2253, 460.2257333333333, 460.2261, 460.22633333333334, 460.2264, 460.2264, 460.2268666666667, 460.22763333333336, 460.2283, 460.22953333333334, 460.2298333333333, 460.2298333333333, 460.2301, 460.23043333333334, 460.2307666666667, 460.2307666666667, 460.2308, 460.2314333333333, 460.23153333333335, 460.2323666666667, 460.2330333333333, 460.2332, 460.2333, 460.23333333333335, 460.23336666666665, 460.23356666666666, 460.2337, 460.234, 460.23443333333336, 460.2348, 460.238, 460.2383, 460.23923333333335, 460.23946666666666, 460.23973333333333, 460.23993333333334, 460.2401]","[227, 85, 54, 101, 63, 67, 16, 85, 227, 188, 69, 101, 196, 16, 227, 132, 60, 67, 3, 60, 69, 60, 3, 101, 106, 5, 227, 67, 85, 200, 101, 227, 5, 100, 67, 3, 60, 16, 227, 85, 67, 200, 16, 230, 179, 11, 107, 100, 60, 100, 85, 162, 132, 200, 16, 227, 5, 102, 67, 10, 37, 145, 85, 10, 70, 60, 69, 43, 110, 123, 227, 150, 54, 54, 16, 85, 67, 101, 196, 77, 5, 16, 102, 117, 96, 227, 60, 101, 103, 85, 0, 3, 64, 63, 67, 3, 11, 41, 1, 16, 85, 101, 110, 60, 94, 11, 117, 92, 43, 196, 102, 16, 60, 85, 145]","[227, 85, 54, 101, 63, 67, 16, 188, 69, 196, 132, 60, 3, 106, 5, 200, 100, 230, 179, 11, 107, 162, 102, 10, 37, 145, 70, 43, 110, 123, 150, 77, 117, 96, 103, 0, 64, 41, 1, 94, 92]","[0, 1, 3, 5, 10, 11, 16, 37, 41, 43, 54, 60, 63, 64, 67, 69, 70, 77, 85, 92, 94, 96, 100, 101, 102, 103, 106, 107, 110, 117, 123, 132, 145, 150, 162, 179, 188, 196, 200, 227, 230]"
460.406,460.4472,460.4568,460.4472,6.95835018157959,50.8,"[460.40613333333334, 460.4066, 460.4069333333333, 460.4073666666667, 460.40936666666664, 460.4099, 460.4110333333333, 460.41113333333334, 460.41116666666665, 460.4112666666667, 460.4114, 460.41153333333335, 460.4123666666667, 460.4128333333333, 460.4141, 460.4149, 460.4152, 460.41546666666665, 460.4155333333333, 460.4157666666667, 460.4159333333333, 460.4162333333333, 460.4164, 460.4164333333333, 460.4164666666667, 460.4168, 460.4171666666667, 460.4172, 460.4175666666667, 460.4177666666667, 460.4206, 460.42066666666665, 460.4209666666667, 460.4211666666667, 460.42126666666667, 460.4213, 460.42153333333334, 460.4216333333333, 460.4218333333333, 460.4225, 460.4227, 460.42293333333333, 460.42316666666665, 460.4232333333333, 460.4232666666667, 460.4234666666667, 460.4234666666667, 460.42406666666665, 460.4241, 460.4251, 460.4262, 460.42713333333336, 460.4274, 460.4275, 460.42766666666665, 460.42783333333335, 460.4279666666667, 460.42833333333334, 460.42893333333336, 460.42923333333334, 460.42993333333334, 460.43036666666666, 460.43056666666666, 460.43083333333334, 460.43086666666665, 460.431, 460.4311333333333, 460.4313333333333, 460.4316, 460.4316333333333, 460.4318333333333, 460.4322, 460.43236666666667, 460.43236666666667, 460.4327, 460.43286666666665, 460.4329666666667, 460.43333333333334, 460.43373333333335, 460.4344, 460.4346, 460.43466666666666, 460.4347666666667, 460.43506666666667, 460.4356333333333, 460.4361666666667, 460.4364, 460.43756666666667, 460.4377, 460.4378, 460.4381, 460.4384333333333, 460.4384333333333, 460.4391, 460.43916666666667, 460.4393666666667, 460.4397, 460.4399666666667, 460.4402333333333, 460.44033333333334, 460.4406, 460.44076666666666, 460.4408, 460.44083333333333, 460.4408666666667, 460.4409, 460.44103333333334, 460.4424333333333, 460.4426, 460.4429333333333, 460.44343333333336, 460.4438666666667, 460.4439, 460.4442, 460.4442666666667, 460.4443, 460.4444, 460.44463333333334, 460.4448, 460.4449, 460.4452, 460.4452333333333, 460.44533333333334, 460.446, 460.4461, 460.4462, 460.4463666666667, 460.44646666666665, 460.44646666666665, 460.44666666666666, 460.4470666666667, 460.44846666666666, 460.44866666666667, 460.44983333333334, 460.45033333333333, 460.45146666666665, 460.4519666666667, 460.45216666666664, 460.45303333333334, 460.4535, 460.4537, 460.45453333333336, 460.4556666666667]","[85, 60, 67, 81, 85, 101, 41, 60, 63, 190, 39, 174, 13, 85, 39, 94, 67, 179, 60, 85, 38, 69, 113, 101, 63, 16, 123, 105, 39, 190, 85, 39, 179, 153, 67, 11, 145, 92, 92, 216, 63, 233, 60, 67, 43, 16, 11, 123, 41, 85, 190, 92, 92, 67, 179, 60, 196, 16, 41, 13, 39, 113, 138, 70, 94, 5, 60, 67, 108, 136, 151, 119, 16, 196, 85, 179, 55, 10, 123, 13, 1, 67, 60, 145, 38, 117, 102, 227, 106, 179, 11, 67, 39, 85, 16, 117, 96, 109, 102, 63, 1, 100, 67, 94, 65, 196, 118, 190, 11, 38, 105, 236, 153, 96, 227, 102, 63, 101, 40, 55, 67, 10, 55, 60, 220, 0, 85, 37, 80, 0, 16, 94, 67, 190, 3, 179, 188, 92, 85, 16, 196, 60, 113]","[85, 60, 67, 81, 101, 41, 63, 190, 39, 174, 13, 94, 179, 38, 69, 113, 16, 123, 105, 153, 11, 145, 92, 216, 233, 43, 196, 138, 70, 5, 108, 136, 151, 119, 55, 10, 1, 117, 102, 227, 106, 96, 109, 100, 65, 118, 236, 40, 220, 0, 37, 80, 3, 188]","[0, 1, 3, 5, 10, 11, 13, 16, 37, 38, 39, 40, 41, 43, 55, 60, 63, 65, 67, 69, 70, 80, 81, 85, 92, 94, 96, 100, 101, 102, 105, 106, 108, 109, 113, 117, 118, 119, 123, 136, 138, 145, 151, 153, 174, 179, 188, 190, 196, 216, 220, 227, 233, 236]"
460.5128,460.516,460.5416,460.516,3.084192991256714,28.8,"[460.5128, 460.5128, 460.51286666666664, 460.5129, 460.5131666666667, 460.5131666666667, 460.5133, 460.5138666666667, 460.51413333333335, 460.51466666666664, 460.5151, 460.5154333333333, 460.5154333333333, 460.5163, 460.5164, 460.5167333333333, 460.5167666666667, 460.517, 460.51733333333334, 460.51736666666665, 460.5177, 460.51803333333334, 460.5181, 460.5183, 460.5185333333333, 460.5186, 460.5186, 460.5187, 460.5189, 460.51896666666664, 460.5190666666667, 460.5191, 460.5192, 460.51933333333335, 460.5196, 460.5202, 460.52113333333335, 460.5212666666667, 460.5215666666667, 460.5226333333333, 460.5227, 460.52296666666666, 460.5231333333333, 460.5231333333333, 460.5232, 460.5232, 460.52323333333334, 460.5233666666667, 460.5233666666667, 460.52346666666665, 460.5235, 460.5235666666667, 460.52386666666666, 460.5240333333333, 460.5241, 460.5241, 460.5242, 460.5242333333333, 460.52433333333335, 460.52436666666665, 460.5246, 460.5246333333333, 460.52506666666665, 460.5251333333333, 460.52523333333335, 460.52526666666665, 460.5253666666667, 460.5253666666667, 460.52546666666666, 460.5255, 460.52616666666665, 460.5265, 460.52653333333336, 460.52686666666665, 460.52706666666666, 460.52826666666664, 460.5283333333333, 460.5284, 460.52863333333335, 460.5287333333333, 460.5291, 460.5292, 460.5294, 460.5296, 460.5299, 460.5304, 460.53153333333336, 460.53186666666664, 460.5323, 460.5327, 460.5330666666667, 460.53316666666666, 460.5332, 460.53343333333333, 460.53403333333335, 460.5344333333333, 460.5344666666667, 460.5351333333333, 460.5355666666667, 460.5357666666667, 460.5359, 460.5373666666667, 460.53753333333333, 460.53763333333336, 460.5384666666667, 460.53886666666665, 460.5391333333333, 460.53993333333335, 460.54, 460.54063333333335, 460.54063333333335, 460.54116666666664, 460.5412333333333, 460.5413, 460.5414666666667, 460.54156666666665]","[179, 230, 10, 224, 54, 153, 67, 13, 85, 0, 81, 16, 117, 106, 55, 67, 70, 13, 179, 230, 179, 3, 216, 85, 106, 188, 224, 41, 37, 11, 3, 0, 57, 5, 5, 38, 67, 107, 11, 233, 102, 0, 13, 110, 85, 224, 37, 103, 55, 107, 119, 92, 93, 145, 67, 80, 52, 109, 16, 196, 94, 63, 196, 233, 92, 102, 60, 69, 13, 85, 188, 11, 41, 145, 16, 194, 224, 40, 179, 107, 56, 67, 226, 69, 85, 108, 70, 60, 67, 64, 109, 196, 122, 16, 70, 64, 38, 63, 145, 195, 60, 85, 67, 145, 153, 191, 195, 66, 85, 60, 0, 196, 67, 16, 80, 108]","[179, 230, 10, 224, 54, 153, 67, 13, 85, 0, 81, 16, 117, 106, 55, 70, 3, 216, 188, 41, 37, 11, 57, 5, 38, 107, 233, 102, 110, 103, 119, 92, 93, 145, 80, 52, 109, 196, 94, 63, 60, 69, 194, 40, 56, 226, 108, 64, 122, 195, 191, 66]","[0, 3, 5, 10, 11, 13, 16, 37, 38, 40, 41, 52, 54, 55, 56, 57, 60, 63, 64, 66, 67, 69, 70, 80, 81, 85, 92, 93, 94, 102, 103, 106, 107, 108, 109, 110, 117, 119, 122, 145, 153, 179, 188, 191, 194, 195, 196, 216, 224, 226, 230, 233]"
461.6172,461.65,461.6572,461.65,5.046731472015381,40.0,"[461.6177666666667, 461.61813333333333, 461.6185, 461.61923333333334, 461.61993333333334, 461.6220333333333, 461.62216666666666, 461.62233333333336, 461.62263333333334, 461.62266666666665, 461.62373333333335, 461.6252666666667, 461.6264, 461.62693333333334, 461.6272333333333, 461.62763333333334, 461.62766666666664, 461.6279333333333, 461.62856666666664, 461.62876666666665, 461.62876666666665, 461.6288333333333, 461.62923333333333, 461.6295, 461.62963333333335, 461.6299333333333, 461.63033333333334, 461.63093333333336, 461.6311333333333, 461.63143333333335, 461.6329333333333, 461.6337, 461.6340333333333, 461.63446666666664, 461.63523333333336, 461.6354666666667, 461.63556666666665, 461.6362, 461.63666666666666, 461.6367333333333, 461.6376, 461.6385, 461.6385333333333, 461.63873333333333, 461.63913333333335, 461.63943333333333, 461.6397, 461.64003333333335, 461.64023333333336, 461.64053333333334, 461.64053333333334, 461.6408666666667, 461.64113333333336, 461.6413, 461.64146666666664, 461.64186666666666, 461.64226666666667, 461.6424333333333, 461.64273333333335, 461.64276666666666, 461.64283333333333, 461.6428666666667, 461.643, 461.6432, 461.6435333333333, 461.64383333333336, 461.64436666666666, 461.6446, 461.64476666666667, 461.6452, 461.64523333333335, 461.6454, 461.64543333333336, 461.64543333333336, 461.6455, 461.6459, 461.64633333333336, 461.6466, 461.6485333333333, 461.6489, 461.6491, 461.6494, 461.65003333333334, 461.6507, 461.651, 461.65143333333333, 461.6517666666667, 461.6518, 461.6519333333333, 461.65256666666664, 461.6526666666667, 461.6562, 461.6564, 461.6567333333333]","[16, 85, 150, 236, 67, 60, 43, 236, 179, 3, 196, 94, 5, 67, 85, 237, 123, 16, 119, 69, 151, 100, 63, 153, 196, 13, 94, 67, 100, 233, 236, 117, 60, 67, 179, 16, 145, 236, 237, 13, 41, 56, 85, 102, 236, 13, 101, 63, 179, 67, 196, 11, 37, 56, 13, 3, 69, 85, 5, 66, 37, 94, 65, 67, 216, 236, 39, 5, 11, 5, 145, 63, 101, 170, 107, 43, 196, 236, 67, 85, 14, 179, 3, 10, 216, 236, 101, 5, 237, 216, 120, 16, 106, 14]","[16, 85, 150, 236, 67, 60, 43, 179, 3, 196, 94, 5, 237, 123, 119, 69, 151, 100, 63, 153, 13, 233, 117, 145, 41, 56, 102, 101, 11, 37, 66, 65, 216, 39, 170, 107, 14, 10, 120, 106]","[3, 5, 10, 11, 13, 14, 16, 37, 39, 41, 43, 56, 60, 63, 65, 66, 67, 69, 85, 94, 100, 101, 102, 106, 107, 117, 119, 120, 123, 145, 150, 151, 153, 170, 179, 196, 216, 233, 236, 237]"
461.9728,461.9844,462.01,461.9844,7.720849990844727,37.2,"[461.9728333333333, 461.9729, 461.97293333333334, 461.97343333333333, 461.97833333333335, 461.9791333333333, 461.9791666666667, 461.9798333333333, 461.9798666666667, 461.9801, 461.98153333333335, 461.9823333333333, 461.9830666666667, 461.98563333333334, 461.9859333333333, 461.9859666666667, 461.98606666666666, 461.98653333333334, 461.9873, 461.9873333333333, 461.98763333333335, 461.9881, 461.9882333333333, 461.99016666666665, 461.9913, 461.9920666666667, 461.99263333333334, 461.993, 461.9935, 461.99353333333335, 461.9938, 461.99396666666667, 461.99403333333333, 461.99466666666666, 461.9947666666667, 461.9963, 461.997, 461.99743333333333, 461.99756666666667, 461.9981, 461.99916666666667, 461.99923333333334, 462.0000333333333, 462.00306666666665, 462.0031333333333, 462.0031333333333, 462.0032, 462.0040666666667, 462.005, 462.0056333333333, 462.00576666666666, 462.0058666666667, 462.0090333333333, 462.0094, 462.0098, 462.0099]","[107, 153, 85, 101, 39, 13, 196, 107, 145, 63, 85, 153, 60, 63, 5, 196, 85, 67, 118, 10, 16, 11, 132, 60, 0, 85, 5, 113, 151, 5, 67, 65, 196, 196, 16, 78, 63, 233, 85, 67, 196, 78, 106, 16, 63, 78, 56, 60, 108, 85, 10, 78, 78, 106, 109, 226]","[107, 153, 85, 101, 39, 13, 196, 145, 63, 60, 5, 67, 118, 10, 16, 11, 132, 0, 113, 151, 65, 78, 233, 106, 56, 108, 109, 226]","[0, 5, 10, 11, 13, 16, 39, 56, 60, 63, 65, 67, 78, 85, 101, 106, 107, 108, 109, 113, 118, 132, 145, 151, 153, 196, 226, 233]"
463.8964,463.906,463.9172,463.906,6.671216011047363,20.8,"[463.8969333333333, 463.89723333333336, 463.8973, 463.8974, 463.8983666666667, 463.8984, 463.8994333333333, 463.90026666666665, 463.90043333333335, 463.9005, 463.9005, 463.90066666666667, 463.9017666666667, 463.9018, 463.90183333333334, 463.9026666666667, 463.9029, 463.9029, 463.90323333333333, 463.9033, 463.90403333333336, 463.9062, 463.90743333333336, 463.9077, 463.90776666666665, 463.9086, 463.90913333333333, 463.90996666666666, 463.9102, 463.91153333333335, 463.91176666666667, 463.91266666666667, 463.91433333333333, 463.9143666666667, 463.9147, 463.91473333333334, 463.9155333333333]","[101, 196, 11, 41, 60, 5, 64, 196, 3, 103, 85, 67, 14, 138, 16, 197, 60, 63, 196, 13, 40, 188, 63, 85, 222, 67, 44, 119, 60, 172, 101, 3, 72, 235, 196, 85, 54]","[101, 196, 11, 41, 60, 5, 64, 3, 103, 85, 67, 14, 138, 16, 197, 63, 13, 40, 188, 222, 44, 119, 172, 72, 235, 54]","[3, 5, 11, 13, 14, 16, 40, 41, 44, 54, 60, 63, 64, 67, 72, 85, 101, 103, 119, 138, 172, 188, 196, 197, 222, 235]"
468.1456,468.1656,468.1952,468.1656,11.1572847366333,49.6,"[468.1456, 468.1456, 468.14566666666667, 468.14703333333335, 468.1471666666667, 468.1473, 468.1480666666667, 468.1481333333333, 468.1483, 468.14866666666666, 468.14916666666664, 468.1494, 468.1496333333333, 468.14973333333336, 468.14976666666666, 468.15, 468.15003333333334, 468.1505666666667, 468.15096666666665, 468.151, 468.1512666666667, 468.15183333333334, 468.15296666666666, 468.153, 468.1530333333333, 468.15336666666667, 468.1539, 468.1539333333333, 468.15403333333336, 468.1543, 468.1547, 468.15476666666666, 468.1551333333333, 468.1553, 468.1554, 468.1556, 468.1557, 468.1558, 468.1560666666667, 468.15616666666665, 468.1564, 468.1566666666667, 468.1572, 468.1573333333333, 468.15743333333336, 468.15746666666666, 468.1577, 468.15776666666665, 468.158, 468.158, 468.1582666666667, 468.1582666666667, 468.1582666666667, 468.15843333333333, 468.1598666666667, 468.15993333333336, 468.16023333333334, 468.1605333333333, 468.16066666666666, 468.1607333333333, 468.1608, 468.1612333333333, 468.1616333333333, 468.16176666666667, 468.1618, 468.16183333333333, 468.16206666666665, 468.16263333333336, 468.1628333333333, 468.1630333333333, 468.1635, 468.16386666666665, 468.1639, 468.1641333333333, 468.16433333333333, 468.1647, 468.1648333333333, 468.16513333333336, 468.16513333333336, 468.1656, 468.16563333333335, 468.16586666666666, 468.16603333333336, 468.16606666666667, 468.16613333333333, 468.1662666666667, 468.16636666666665, 468.16636666666665, 468.1665, 468.1667, 468.1668666666667, 468.1668666666667, 468.1673, 468.16746666666666, 468.1679, 468.1687, 468.1689333333333, 468.1689666666667, 468.1691333333333, 468.1697, 468.1698, 468.1703, 468.17036666666667, 468.17046666666664, 468.17066666666665, 468.1707, 468.1707666666667, 468.1707666666667, 468.17083333333335, 468.1736666666667, 468.1743333333333, 468.1744, 468.1748666666667, 468.1748666666667, 468.17516666666666, 468.17536666666666, 468.17566666666664, 468.1758, 468.1758, 468.1759, 468.17606666666666, 468.1763666666667, 468.1768333333333, 468.17996666666664, 468.18053333333336, 468.18076666666667, 468.18076666666667, 468.18086666666665, 468.1809666666667, 468.1811, 468.1814, 468.1816666666667, 468.1820333333333, 468.1822666666667, 468.1825333333333, 468.1825333333333, 468.1826, 468.18536666666665, 468.18653333333333, 468.1868, 468.187, 468.1874, 468.18893333333335, 468.1893, 468.1897, 468.19076666666666]","[200, 16, 60, 50, 85, 106, 198, 0, 10, 188, 16, 196, 119, 191, 67, 85, 11, 222, 188, 60, 40, 113, 179, 222, 7, 198, 67, 40, 85, 5, 38, 106, 101, 96, 132, 102, 5, 201, 63, 40, 5, 72, 85, 13, 5, 153, 16, 67, 60, 0, 188, 11, 55, 40, 103, 222, 85, 196, 64, 188, 10, 3, 117, 102, 13, 63, 200, 188, 118, 5, 70, 16, 85, 67, 222, 11, 40, 237, 81, 188, 107, 13, 199, 70, 98, 232, 152, 37, 105, 14, 222, 145, 60, 191, 13, 85, 70, 67, 16, 5, 215, 199, 118, 102, 60, 108, 85, 162, 119, 222, 138, 67, 54, 60, 199, 41, 5, 197, 11, 145, 119, 85, 196, 198, 237, 85, 81, 40, 70, 67, 16, 64, 63, 60, 11, 107, 145, 222, 138, 85, 67, 191, 16, 152, 191, 63]","[200, 16, 60, 50, 85, 106, 198, 0, 10, 188, 196, 119, 191, 67, 11, 222, 40, 113, 179, 7, 5, 38, 101, 96, 132, 102, 201, 63, 72, 13, 153, 55, 103, 64, 3, 117, 118, 70, 237, 81, 107, 199, 98, 232, 152, 37, 105, 14, 145, 215, 108, 162, 138, 54, 41, 197]","[0, 3, 5, 7, 10, 11, 13, 14, 16, 37, 38, 40, 41, 50, 54, 55, 60, 63, 64, 67, 70, 72, 81, 85, 96, 98, 101, 102, 103, 105, 106, 107, 108, 113, 117, 118, 119, 132, 138, 145, 152, 153, 162, 179, 188, 191, 196, 197, 198, 199, 200, 201, 215, 222, 232, 237]"
